STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-06-2021,10.51,,,0,0,0,72,87,62,230,230,,19.9,21,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-06-2021,10.29,,,0,0,0,78,87,68,190,190,,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-06-2021,6.93,,,0,0,0,73,81,66,190,200,,14.1,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-06-2021,6.71,,,0.57,0,0,72,85,66,270,270,,30,35.1,1,,1,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-06-2021,8.28,,,0,0,0,78,91,70,190,190,,17,19.9,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-06-2021,13.87,,,0,0,0,76,81,62,90,90,,23.9,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-06-2021,8.28,,,0,0,0,65,71,61,100,70,,14.1,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-06-2021,7.61,,,0,0,0,66,69,59,120,120,,17,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-06-2021,9.62,,,0,0,0,65,72,58,180,190,,16.1,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-06-2021,10.74,,,0.06,0,0,66,71,63,150,160,,17,23,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-06-2021,11.63,,,0.07,0,0,72,83,66,320,310,,21.9,31.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-06-2021,13.65,,,0,0,0,71,78,63,300,300,,23,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-06-2021,10.07,,,0,0,0,69,77,57,210,200,,19.9,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-06-2021,12.97,,,0,0,0,69,79,59,180,190,,23.9,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-06-2021,11.63,,,0.05,0,0,74,89,65,250,240,,23,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-06-2021,10.51,,,0,0,0,73,83,64,190,190,,25.1,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-06-2021,14.54,,,0,0,0,74,81,68,180,180,,25.9,33.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-06-2021,11.86,,,0.2,0,0,71,81,59,310,320,,21,28,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-06-2021,11.41,,,0,0,0,65,76,56,190,330,,18.1,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-06-2021,8.28,,,0,0,0,67,75,57,110,100,,17,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-06-2021,10.51,,,0,0,0,68,75,63,170,170,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-06-2021,14.32,,,0,0,0,72,80,67,190,180,,25.1,31.1,1,1,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-06-2021,14.54,,,0,0,0,75,82,69,190,180,,25.9,34,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-06-2021,12.53,,,0,0,0,77,87,70,190,180,,25.1,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-06-2021,11.63,,,0,0,0,80,90,72,190,190,,23.9,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-06-2021,12.08,,,0,0,0,81,91,73,360,360,,25.9,31.1,,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-07-2021,6.93,,,0.54,0,0,77,88,71,300,270,,18.1,23,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-07-2021,9.62,,,0.38,0,0,73,77,64,60,60,,19.9,23,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-07-2021,9.4,,,1.1,0,0,64,67,60,360,30,,16.1,21.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-07-2021,6.26,,,0,0,0,67,77,59,180,170,,15,19,1,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-07-2021,9.62,,,0,0,0,73,81,65,180,180,,25.1,30,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-07-2021,13.42,,,0.39,0,0,78,87,71,330,330,,40,52.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-07-2021,9.4,,,0,0,0,78,89,71,190,180,,18.1,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-07-2021,7.61,,,0.32,0,0,77,81,73,180,180,,21.9,25.9,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-07-2021,13.42,,,0.99,0,0,76,86,71,320,320,,32,40.9,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-07-2021,7.38,,,0,0,0,75,80,71,30,20,,15,19,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-07-2021,9.17,,,0,0,0,73,79,70,130,150,,17,21,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-07-2021,8.28,,,0.06,0,0,77,86,71,90,90,,19.9,25.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-07-2021,8.5,,,0,0,0,72,77,68,90,100,,15,19,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-07-2021,5.82,,,0.01,0,0,75,86,70,200,200,,18.1,21,1,,1,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-07-2021,8.28,,,0,0,0,79,87,72,180,170,,17,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-07-2021,9.4,,,0,0,0,81,89,74,180,190,,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-07-2021,8.95,,,0.28,0,0,81,87,72,190,190,,21.9,29.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-07-2021,13.42,,,0.02,0,0,78,85,73,240,240,,25.1,29.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-07-2021,8.28,,,0,0,0,76,82,70,360,350,,19.9,23,1,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-07-2021,8.5,,,0,0,0,78,86,71,190,190,,18.1,21,1,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-07-2021,7.38,,,0.89,0,0,77,85,68,330,40,,23,31.1,1,,1,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-07-2021,9.62,,,0,0,0,74,83,65,330,320,,16.1,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-07-2021,6.93,,,0.09,0,0,76,84,66,330,330,,19.9,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-07-2021,8.5,,,0,0,0,74,82,65,170,190,,17,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-07-2021,13.2,,,0.46,0,0,74,80,68,190,190,,21,28,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-07-2021,5.82,,,0,0,0,79,90,71,30,20,,21,23.9,,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-07-2021,8.5,,,0,0,0,79,88,69,190,190,,23,29.1,,,,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-07-2021,9.4,,,0.09,0,0,76,83,71,340,340,,17,21.9,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-07-2021,13.42,,,0.28,0,0,74,78,71,180,170,,25.9,32,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-07-2021,17,,,0,0,0,76,86,66,320,310,,25.1,33.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-07-2021,10.29,,,0,0,0,70,76,59,340,340,,21,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-08-2021,9.17,,,0.04,0,0,71,77,65,160,180,,17,21.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-08-2021,11.41,,,0,0,0,72,82,62,320,320,,19.9,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-08-2021,5.37,,,0,0,0,72,80,65,170,180,,12.1,14.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-08-2021,6.26,,,0,0,0,71,76,66,30,60,,13,16.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-08-2021,9.84,,,0,0,0,72,81,68,190,190,,17,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-08-2021,10.74,,,0,0,0,75,84,67,180,180,,21.9,27.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-08-2021,9.62,,,0,0,0,76,83,69,180,190,,21.9,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-08-2021,10.51,,,0.56,0,0,71,74,66,50,50,,19.9,23.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-08-2021,8.05,,,0.04,0,0,72,78,70,20,40,,16.1,19,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-08-2021,9.17,,,0.67,0,0,74,81,70,270,270,,25.9,34,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-08-2021,9.62,,,0,0,0,78,85,73,280,270,,23.9,31.1,,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-08-2021,9.62,,,0,0,0,81,89,75,190,190,,18.1,21.9,,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-08-2021,9.4,,,0,0,0,84,91,77,190,180,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-08-2021,10.51,,,0,0,0,83,91,76,30,330,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-08-2021,8.28,,,0,0,0,77,82,70,360,360,,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-08-2021,6.93,,,0,0,0,74,81,68,140,140,,13,15,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-08-2021,9.62,,,0,0,0,75,81,71,150,150,,16.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-08-2021,10.96,,,0,0,0,76,83,72,140,150,,21,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-08-2021,17,,,0.03,0,0,80,88,77,240,180,,25.1,31.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-08-2021,7.16,,,0,0,0,80,83,74,360,350,,15,19,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-08-2021,6.71,,,2.13,0,0,76,82,71,360,350,,16.1,19,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-08-2021,12.3,,,2.26,0,0,74,76,72,210,330,,19.9,23.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-08-2021,13.87,,,0.73,0,0,76,87,72,190,180,,25.1,32,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-08-2021,7.16,,,0,0,0,81,91,71,250,300,,16.1,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-08-2021,6.49,,,0,0,0,80,89,71,190,170,,14.1,16.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-08-2021,9.4,,,0,0,0,81,89,74,190,190,,21,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-08-2021,6.71,,,0.03,0,0,82,93,76,300,300,,25.9,33.1,,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-08-2021,12.3,,,0.89,0,0,74,80,65,70,60,,25.1,31.1,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-08-2021,6.26,,,0,0,0,70,77,67,40,30,,14.1,16.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-08-2021,8.28,,,0,0,0,75,83,72,190,190,,18.1,21.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-08-2021,6.71,,,0,0,0,79,87,73,320,290,,16.1,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-09-2021,12.75,,,2.56,0,0,74,78,64,150,150,,33.1,44.1,1,,1,,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-09-2021,17.22,,,0.21,0,0,70,78,61,10,10,,30,38,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-09-2021,8.5,,,0,0,0,67,77,58,330,330,,18.1,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-09-2021,9.62,,,0,0,0,69,78,61,200,190,,19.9,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-09-2021,11.86,,,0,0,0,70,74,65,180,180,,23,28,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-09-2021,10.96,,,0,0,0,75,84,69,270,300,,21.9,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-09-2021,9.17,,,0,0,0,73,80,63,180,180,,18.1,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-09-2021,16.78,,,0,0,0,74,80,68,180,170,,29.1,36,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-09-2021,5.37,,,0.37,0,0,72,74,69,200,200,,16.1,19,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-09-2021,15.21,,,0,0,0,70,76,63,340,340,,25.1,32,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-09-2021,8.95,,,0,0,0,69,76,58,230,230,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-09-2021,14.54,,,0,0,0,73,82,67,240,230,,21,27.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-09-2021,10.51,,,0.18,0,0,78,87,68,320,310,,25.9,32,,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-09-2021,6.93,,,0,0,0,73,78,67,130,140,,13,16.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-09-2021,12.08,,,0,0,0,75,81,71,180,180,,28,35.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-09-2021,10.07,,,0,0,0,74,80,70,30,40,,18.1,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-09-2021,9.62,,,0,0,0,73,78,70,60,50,,16.1,19,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-09-2021,7.83,,,0,0,0,76,86,68,360,10,,17,21,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-09-2021,10.29,,,0,0,0,73,79,64,360,30,,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-09-2021,7.16,,,0,0,0,68,76,60,130,170,,15,19.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-09-2021,8.72,,,0.03,0,0,68,77,58,100,100,,15,19,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-09-2021,12.75,,,0,0,0,74,80,71,140,160,,18.1,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-09-2021,17.22,,,0.66,0,0,76,81,64,130,130,,28,36,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-09-2021,9.17,,,0.45,0,0,67,74,58,320,320,,17,19.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-09-2021,4.92,,,0,0,0,67,76,57,260,260,,14.1,16.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-09-2021,14.09,,,0,0,0,68,74,62,300,290,,23,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-09-2021,14.09,,,0,0,0,69,80,61,200,200,,21.9,27.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-09-2021,10.96,,,0.09,0,0,69,76,62,250,260,,19.9,23.9,,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-09-2021,10.51,,,0,0,0,64,72,54,350,350,,21.9,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-09-2021,9.17,,,0,0,0,62,67,54,330,320,,18.1,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-10-2021,8.28,,,0,0,0,60,70,50,280,290,,15,18.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-10-2021,10.74,,,0,0,0,64,75,54,230,230,,19.9,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-10-2021,8.05,,,0,0,0,67,77,59,210,230,,14.1,16.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-10-2021,7.83,,,0.02,0,0,69,73,62,60,60,,16.1,19,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-10-2021,7.61,,,0,0,0,63,66,60,30,40,,16.1,19,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-10-2021,5.82,,,0,0,0,65,72,60,200,170,,8.9,12.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-10-2021,5.82,,,0,0,0,67,75,59,190,190,,14.1,15,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-10-2021,6.04,,,0,0,0,67,77,60,200,110,,13,16.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-10-2021,14.54,,,0,0,0,65,72,58,60,100,,21.9,28,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-10-2021,13.87,,,0.1,0,0,65,69,62,60,60,,21,25.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-10-2021,13.2,,,0,0,0,66,75,60,30,40,,23,29.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-10-2021,5.59,,,0,0,0,65,72,59,80,90,,12.1,16.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-10-2021,5.37,,,0,0,0,64,69,58,220,220,,10.1,13,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-10-2021,7.61,,,0,0,0,70,80,62,360,340,,17,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-10-2021,6.49,,,0,0,0,69,77,61,180,160,,14.1,17,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-10-2021,17,,,0.16,0,0,70,75,59,200,200,,30,38,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-10-2021,15.21,,,0,0,0,60,65,53,310,310,,25.1,30,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-10-2021,17,,,0,0,0,55,64,50,310,320,,29.1,35.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-10-2021,14.54,,,0,0,0,56,68,48,260,270,,25.1,32,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-10-2021,12.53,,,0,0,0,65,79,58,300,270,,21,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-10-2021,11.41,,,0,0,0,65,73,57,190,200,,21,25.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-10-2021,11.41,,,0,0,0,65,71,58,330,280,,17,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-10-2021,9.17,,,0.14,0,0,57,62,50,320,10,,14.1,17,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-10-2021,7.38,,,0.01,0,0,54,62,47,190,240,,13,16.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-10-2021,11.41,,,0.02,0,0,65,73,61,170,170,,18.1,23,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-10-2021,13.65,,,3.24,0,0,63,66,56,20,10,,25.9,35.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-10-2021,18.34,,,0.15,0,0,58,61,53,350,330,,33.1,40.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-10-2021,7.61,,,0,0,0,54,58,48,360,350,,15,19,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-10-2021,18.79,,,0.38,0,0,53,59,47,80,90,,36.9,47,1,,1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-10-2021,11.18,,,0.03,0,0,59,66,56,80,70,,30,38.9,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-10-2021,12.97,,,0.11,0,0,60,66,56,260,280,,21.9,27.1,1,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-11-2021,12.3,,,0,0,0,58,62,50,290,310,,23,29.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-11-2021,8.5,,,0.01,0,0,52,56,44,240,240,,19.9,23,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-11-2021,9.84,,,0,0,0,47,56,40,330,320,,19.9,23.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-11-2021,6.49,,,0,0,0,45,53,38,360,340,,12.1,14.1,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-11-2021,8.28,,,0,0,0,46,53,37,20,350,,18.1,25.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-11-2021,5.37,,,0,0,0,45,55,36,130,30,,10.1,13,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-11-2021,6.04,,,0,0,0,45,55,37,350,360,,14.1,19,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-11-2021,7.83,,,0,0,0,53,66,43,20,10,,18.1,21.9,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-11-2021,5.37,,,0,0,0,55,69,43,230,230,,14.1,15,,,,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-11-2021,9.17,,,0,0,0,58,67,46,330,320,,25.1,30,,,,,,,,,,,,,,,,,,,
